idx,id,text,intent,urgency,events,reasons,suggest_intent,suggest_urgency,suggest_events,keyword_hits
4278,66b22030d4a924aec6eb96f16aa9e8c3aa0d420e,"tanda-tanda, near miss drill HOLE di ban berjalan, belum ada korban, tolong dicek segera. roger that.!",NON_SOS,MEDIUM,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
4284,d657e4bfd41e681d5df2e17937384152255e8408,"mock, ada melanggar rambu plus overspeed di crusher, mohon dibuat WO (channel emergency).",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
4314,ddb3fb600c1f01f144c07c0a9c6ae1094a3ad4bc,"Security, simulasi evakuasi: kehilangan barang barengan penyerangan di bin, UNTUK dicatat. EVAC now.!",NON_SOS,LOW,INJURY_MEDICAL|SECURITY_ASSAULT,heavy_event_low_urgency:INJURY_MEDICAL|kw_security_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(pemukulan|penyerangan|perkelahian|begal|assault|ancam|mengancam)\b
4620,696e4b4f85fbc331d48dca3e28fff9259cfe1dc9,"Latihan emergency response di pos timbangan, hanya uji coba.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
4680,8f7671695f422f0288f26f1ee4e92acede084356,"Emergency training hari ini di shop, abaikan alarm ini (drill).",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
4842,3db5bda6c38c6149561aa08a02c7c9548e9e8fdc,"Base, nanti saja: underground sekalian api kecil sekalian fire (konteks: rusak) DI dispatch ROOM, untuk dicatat.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
4844,f62e6ab0604d19e3c5fa5e0d2851eb8c51c5a3a5,"Emergency training hari ini di SUMP, ABAIKAN ALARM INI (drill).",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
4854,f6981df6530ecb92dc8d71b36df808cd982a5f46,"perbaikan, ada menyala besar barengan api merembet barengan smoldering di pos timbang, update status, koordinat -0.058,117.633.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
4855,bcb3fb5068e6c648464e121c843d5b72e98a50af,"Safety: drill hole tadi di run OF MINE, MINTA RESCUE SEGERA.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
4871,0f037329b1aed81d397d2fa7d6153af678cebd42,"simulasi, ditemukan suspensi patah plus shovel di dewatering point, update status.!",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
4889,775ac8661611c05e60ed824bd1bff1b812c0d7da,"Base, test alarm: UNDERGROUND DI RUN of mine, mohon jadwalkan perbaikan.  plus api kecil",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
5077,4fd3c8a9d2a8c5981e148616c6b6ea00b4c51e16,"Security, tidak urgent: asam di ROM pad, update status.",NON_SOS,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
5173,444ef9b1bcf72ed3d22f8e351e81fd72c69d8e78,"Emergency stand down, kejadian DI haul ROAD AMAN terkendali.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
5188,f31c0adf2490b6d0fa2ded366b9e7ad7d8fde607,"Latihan emergency response di bengkel, hanya uji coba.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
5490,03a744d655b4db7d47e6c9a4a12a2d4ff40c3f44,"Emergency training hari ini di pump house, abaikan alarm ini (drill).",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
5493,b1839b41ad88f0d432ca3c04d6f576103c11c461,"tidak darurat, ditemukan alkali di low wall, untuk follow up, koordinat -2.706,116.517.",NON_SOS,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
5812,5a4b4c73577ac77732e1dca7d1532143697fb7a8,"Base, fyi: boom patah di dinding rendah, mohon jadwalkan perbaikan.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
5867,a1e6e637dfc533113cd934bf5ebf9a597a8cceb1,"tidak darurat, ada fan mati di warehouse, mohon dibuat WO.",NON_SOS,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
6028,ae82aca6a2ac6f6df4ebdd255b38bd224538cf3e,"tidak darurat, ditemukan sakit parah di scale, untuk follow up. out.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
6045,965542d1cfc52ddced2c618cd0b0cca2aa8ea6de,"Dispatch, tidak urgent: overpressure di disposal, untuk dicatat.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
6156,68d948f02f17b114a94170b40d0c2528932e04c7,"Update: emergency sebelumnya di waste dump area sudah clear, false alarm.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
6191,134664349c29aa2703b80cc9ef3cc46d22f77231,"latihan evakuasi, ditemukan kereta tambang dan menabrak dan serempet di pumping station, mohon jadwalkan perbaikan.!!",NON_SOS,LOW,INJURY_MEDICAL|COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|heavy_event_low_urgency:INJURY_MEDICAL|kw_collision_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(tabrak|menabrak|tabrakan|tertabrak|nabrak|bentur|ketabrak|collision)\b
6400,f315c3168d17c6340a45b124a865de6e7bcabefd,"keadaan darurat, drill hole plus fuse plus premature detonation di dump area. minta pemadam segera. break break.!!!",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
6637,3b6daed1cd1158adc0a77db00377abd51d2eefaf,"simulasi evakuasi, ditemukan intruder sekalian assault sekalian vandalism (konteks: ripper) di BELT, untuk follow up. over and out.",NON_SOS,LOW,INJURY_MEDICAL|SECURITY_ASSAULT,heavy_event_low_urgency:INJURY_MEDICAL|kw_security_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(pemukulan|penyerangan|perkelahian|begal|assault|ancam|mengancam)\b
6672,c933a03241fd38d3dd57e1bb5302276d903f0819,"LATIHAN emergency response DI PORTAL underground, hanya uji coba.!!",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
6778,de73d1d57f8af80192d3537fc2968a6d9b2ef4ea,"Dispatch, lapor saja: primer dan dud (konteks: fueling) di bin, tolong jadwalkan perbaikan.!!!",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
6910,a10fcf416f2c62294fb41c557d0c9cc24db8965b,"simulasi evakuasi, ditemukan suspensi patah barengan shackle lepas di BELT conveyor, UNTUK DICATAT.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
6973,385a53b94a866b46f0ec6069cca49ac014924dde,"Clinic, pabrik dengan api kecil (konteks: perawatan) di waste dump area sudah terkendali, untuk dicatat.!!",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
6991,ed457c558d53ce42364a86972d2b42cb56745454,"nanti saja, ada trauma kepala di HIGHWALL pit selatan, untuk follow up.",NON_SOS,LOW,INJURY_MEDICAL|GROUND_FAILURE,heavy_event_low_urgency:INJURY_MEDICAL|kw_ground_failure_missing_event|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
6992,f73fa00e3648ab7a590d737c70ffff40c3cb9094,"uji coba, ditemukan suspensi patah di shop, untuk dicatat. over and out.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
7042,fa8b0ac93aa824cc0e8fe64fc14abf84a4165c24,"Simulasi boom patah (drill) di haul road, tidak ada kejadian nyata.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
7097,c0114dfd40a03262c67181396d3232795aa795b4,"sudah aman, ditemukan grader plus boom patah saat lifting di jenjang, mohon dibuat WO. standby.!!!",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
7199,475db42a546264f62d1fa03ebfc6c91c7d65154f,"sudah aman, ditemukan ditemukan ditemukan ditemukan stemming barengan projectile (konteks: isolate) di lowwall, mohon dibuat WO.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_ground_failure_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,GROUND_FAILURE,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
7216,d17f0d24081badeb6629ddbbf7e2fceb1133569d,"mock, ada pabrik plus api masih kecil plus flare up (konteks: lock out tag out) di pit utara, untuk follow up, koordinat -1.857,119.441.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
7319,de8794a93745e83befd127da34acffd4b65644e6,"tidak urgent, ada ada ada fuse di dispatch room, mohon jadwalkan perbaikan.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
7351,fbf7718b9079aaad08e3c2f6b71d0db99283c56a,"Emergency training hari ini di workshop, abaikan alarm ini (drill).!",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
7427,c56e6ec0a189928c8630de4e68afbc1384158f0f,"buat dicatat, ditemukan trauma kepala barengan napas pendek di bin, mohon jadwalkan perbaikan.!!!",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
7586,637a8db8bb6e84f14ad5f4266c0c28e2ad14761a,"fyi, ditemukan boom patah di weighbridge, update status.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
7595,87edb6d43c6f82bee608bf2ed4fb370b125bd058,"tidak urgent, kondisi primary crusher normal, produksi aman.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
7608,9705b60b48d372fb7d732b77d076d76350838d69,"Control, training: menyala besar dengan terbakar dengan fire brigade di disposal, mohon jadwalkan perbaikan.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
7779,b13bf7190a4b2f27bf572b53d2d5e125fdc7a63e,"Security, service: pit dan api kecil pit pit pit di timbunan, untuk dicatat.!, koordinat -2.171,119.380.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
7815,cfb33c6d8a4556af657086a98383625a48a5b5b8,"Emergency stand down, KEJADIAN DI base aman terkendali.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
8004,daabc230d4df83d8a1f77eda1037be3cdd475477,"Security, ember barengan fire extinguisher di ramp E sudah terkendali, untuk follow up.!!!",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
8113,bf05187f97a053c9a100f210987783860dc1bf77,"tidak urgent, ditemukan breathing trouble dengan unconscious dengan injury DI SCALE house, UPDATE STATUS.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8189,90e038fe4282134e618e126555959175e906dcd3,"EXERCISE, ada iritasi di lowwall, update status.",NON_SOS,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_ground_failure_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,GROUND_FAILURE,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
8209,b59b9058a04672e356aa24ffd1a5597fe737ef16,"tidak urgent, ada toxic di dinding tinggi, update status.",NON_SOS,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8241,b6585c26537f99f7dc365d85ec52a50400727275,"Emergency stand down, kejadian di high wall aman terkendali.",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
8364,8f83c538b41dc8bbf2cdc11236876d4efd75d7d6,"tidak darurat, ditemukan sakit parah di shop, untuk dicatat. please respond, koordinat -0.718,117.457.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8393,abd95bb940610104089d582662db0681c6a65f8a,"Security, menyala besar sekalian pemadaman sekalian fire pump di crushing plant sudah terkendali, mohon jadwalkan perbaikan.",NON_SOS,LOW,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
8451,d9fe72bc71fc5a5b9b0a939f50c2e3454695e121,"Safety, boom patah dan rem tidak makan di ROM pad sudah terkendali, mohon jadwalkan perbaikan.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
8493,9dd30d9ec51dd54b73dfcafd32dc469181e33e26,"Emergency training hari ini di SUMP outlet, abaikan alarm ini (drill).",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
8523,cab0f8529798acf8d58e837771e80638ab13c54e,"tidak darurat, ada bahan peledak di tipping point, update status.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8559,580aa34cff5fe7735ad75083b84e1bece14ff456,"info saja, ditemukan fuse barengan ANFO (konteks: lifting with jack) di high WALL, untuk follow up. break break (radio emergency).",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8562,688c8c4f772c45598816129b6ecf96ebae78b24f,"tidak darurat, ditemukan coolant leak di lowwall, update status. roger.!!!",NON_SOS,LOW,HAZMAT_RELEASE,heavy_event_low_urgency:HAZMAT_RELEASE|kw_emergency_word_but_non_sos|kw_ground_failure_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,GROUND_FAILURE,\b(emergency|darurat|tolong|urgent|segera)\b|\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
8610,5237548c8cad9acc9331614c9399f463856ffbe8,"sudah selesai, ada kerja tanpa izin kerja di crusher, tolong jadwalkan perbaikan.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8620,b98c627b6e170be9e3c586812b26d02fe1212c55,"sensor - potensi emergency equipment dan assembly point kacau dan emergency drill di CRUSHER, MOHON escort unit, koordinat -0.050,118.669.",NON_SOS,LOW,INJURY_MEDICAL|TRAPPED_LOST,heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8734,27d831803eaaef0b78865aefc4d21b53c6077898,"tidak urgent, ditemukan pabrik di dispatch, update status. break break.",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8762,bc2c7e87c65c894bc853aa41bc98b5f00478dd18,"Control, latihan evakuasi: ngebut di highwall pit selatan, mohon jadwalkan perbaikan.",NON_SOS,LOW,INJURY_MEDICAL|GROUND_FAILURE,heavy_event_low_urgency:INJURY_MEDICAL|kw_ground_failure_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(longsor|ambrol|runtuh|retak tanah|highwall|lowwall|slip)\b
8773,e22271caac00e138304b767c68bfbe9bcfef489c,"mock, ada kepala terbentur dengan cardiac arrest dengan trauma (konteks: haulage) terbentur terbentur di conveyor, untuk follow up.!!!",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
8782,ea89630517d96154d6f96d5f02901cdef5163cfe,"Clinic, latihan: trauma kepala di weighbridge, untuk follow up.!!",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
8886,ae34d43c936d979f7a24df6a17d06dae3fb9ba7b,"besok, ditemukan MCB dengan panel meledak di pumping station, MOHON JADWALKAN PERBAIKAN.",NON_SOS,LOW,FIRE_EXPLOSION|ELECTRICAL,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
8922,fb07477391c78875cfec7e6784cc09a9fdec3b50,"simulasi evakuasi, ditemukan menyala menyala menyala besar barengan api masih kecil barengan fire truck (konteks: dispatch) di crusher, untuk follow up. standby ya.",NON_SOS,LOW,INJURY_MEDICAL|FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|heavy_event_low_urgency:INJURY_MEDICAL|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
8935,ad25be9ac424558a71b34a43abf2037526fffd02,"tidak URGENT, DITEMUKAN kerusakan di crushing plant, buat follow up.",NON_SOS,LOW,INJURY_MEDICAL|COLLISION_VEHICLE,heavy_event_low_urgency:COLLISION_VEHICLE|heavy_event_low_urgency:INJURY_MEDICAL|kw_emergency_word_but_non_sos|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(emergency|darurat|tolong|urgent|segera)\b
8969,e1c1d6cf703fb3691c469efb5a31b49e82790652,"info saja, ditemukan jatuh ke lereng sekalian boom patah (konteks: prestart check) di pumping station, untuk dicatat. over and out, koordinat -0.798,119.765.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
8993,3c7dca5dfba001dd913da0bf3cb3bcd92b0a78ef,"service, ditemukan front blasting dan tidak meledak di high wall, untuk follow up.!, koordinat -0.454,117.084 (freq 1).",NON_SOS,LOW,FIRE_EXPLOSION,heavy_event_low_urgency:FIRE_EXPLOSION|kw_fire_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(kebakaran|api|asap tebal|terbakar|meledak|ledakan|fire)\b
9010,1652a757143fbbbd9747687436d2073097643126,"Emergency training hari INI di portal underground, abaikan alarm ini (drill).",NON_SOS,LOW,,duplicate_text_in_split|kw_emergency_word_but_non_sos,SOS_POSSIBLE,MEDIUM,,\b(emergency|darurat|tolong|urgent|segera)\b
9114,ffa6a0dcd06ed9bbae9efb4cb03ac025babd568a,"Dispatch, maintenance: boom patah barengan haul truck barengan impact di pos timbangan, untuk follow up, koordinat -0.653,118.754.",NON_SOS,LOW,INJURY_MEDICAL,heavy_event_low_urgency:INJURY_MEDICAL|kw_injury_missing_event|non_sos_with_heavy_event,SOS_POSSIBLE,HIGH,,\b(berdarah|luka|patah|cedera|trauma|memar|pingsan|patah tulang)\b
